sysname,start_date,end_date,timestep_hours,rte,ed_norm,p_norm,soc_min,soc_max,soc_init,tau,output_smoothing,carbon_cost,solver,electricity_costing,electricity_costing_path,electricity_costing_CWNS_No,emissions_costing,emissions_costing_ISO,emissions_costing_path,baseload_pattern_name,baseload_value,month,emissions_optimal,cost_optimal,alpha,acc_alpha,total_electrical_emissions,save_path
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Hotels,1000,Jul,"(78326.57571284974, 1096099.8347146327)","(77348.3583435982, 1105142.7471349132)",0.5,0.007062500000000002,1100624.0902626258,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Hotels,1000,Jul,"(78326.57571284974, 1096099.8347146327)","(77348.3583435982, 1105142.7471349132)",0.75,0.1518125000000001,1098360.5023892552,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Hotels,1000,Jul,"(78326.57571284974, 1096099.8347146327)","(77348.3583435982, 1105142.7471349132)",0.95,0.27506250000000015,1096552.0828152422,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Bakery,1000,Jul,"(77604.56162608138, 1083797.4207404358)","(76709.71055173968, 1091354.8866397422)",0.05,0.0,1091354.8866397422,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Bakery,1000,Jul,"(77604.56162608138, 1083797.4207404358)","(76709.71055173968, 1091354.8866397422)",0.25,0.0005625000000000001,1089508.6223958607,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Bakery,1000,Jul,"(77604.56162608138, 1083797.4207404358)","(76709.71055173968, 1091354.8866397422)",0.5,0.010312500000000002,1087576.743103869,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Bakery,1000,Jul,"(77604.56162608138, 1083797.4207404358)","(76709.71055173968, 1091354.8866397422)",0.75,0.24356250000000018,1085686.7802618437,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Bakery,1000,Jul,"(77604.56162608138, 1083797.4207404358)","(76709.71055173968, 1091354.8866397422)",0.95,0.2785000000000002,1084174.8151530444,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Property management,1000,Jul,"(78624.70344914985, 1090113.0647451198)","(77605.96270126295, 1099280.3553525012)",0.05,0.00025,1098871.5522769294,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Property management,1000,Jul,"(78624.70344914985, 1090113.0647451198)","(77605.96270126295, 1099280.3553525012)",0.25,0.0015625,1096985.515967505,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Property management,1000,Jul,"(78624.70344914985, 1090113.0647451198)","(77605.96270126295, 1099280.3553525012)",0.5,0.011062500000000003,1094699.7242992634,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Property management,1000,Jul,"(78624.70344914985, 1090113.0647451198)","(77605.96270126295, 1099280.3553525012)",0.75,0.20468750000000016,1092404.8599208258,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Property management,1000,Jul,"(78624.70344914985, 1090113.0647451198)","(77605.96270126295, 1099280.3553525012)",0.95,0.2925000000000002,1090571.721102192,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Hospital activities,1000,Jul,"(77920.88714312909, 1083089.883969168)","(76895.84005742143, 1091817.6555914765)",0.05,0.00015625,1091333.2459847308,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Hospital activities,1000,Jul,"(77920.88714312909, 1083089.883969168)","(76895.84005742143, 1091817.6555914765)",0.25,0.0009375,1089634.3731094932,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Hospital activities,1000,Jul,"(77920.88714312909, 1083089.883969168)","(76895.84005742143, 1091817.6555914765)",0.5,0.012625000000000004,1087456.9013253965,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Hospital activities,1000,Jul,"(77920.88714312909, 1083089.883969168)","(76895.84005742143, 1091817.6555914765)",0.75,0.2115000000000002,1085272.5837568117,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Hospital activities,1000,Jul,"(77920.88714312909, 1083089.883969168)","(76895.84005742143, 1091817.6555914765)",0.95,0.2876250000000002,1083526.7294005104,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Recreational and social activities,1000,Jul,"(78526.46465123109, 1089124.440950339)","(77486.7612695198, 1097934.5683653485)",0.05,0.00015625,1097470.5670828046,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Recreational and social activities,1000,Jul,"(78526.46465123109, 1089124.440950339)","(77486.7612695198, 1097934.5683653485)",0.25,0.00125,1095749.548913421,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Recreational and social activities,1000,Jul,"(78526.46465123109, 1089124.440950339)","(77486.7612695198, 1097934.5683653485)",0.5,0.012312500000000004,1093528.0900650064,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Recreational and social activities,1000,Jul,"(78526.46465123109, 1089124.440950339)","(77486.7612695198, 1097934.5683653485)",0.75,0.20543750000000016,1091326.9771886559,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Recreational and social activities,1000,Jul,"(78526.46465123109, 1089124.440950339)","(77486.7612695198, 1097934.5683653485)",0.95,0.28456250000000016,1089564.9192577451,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Construction,1000,Jul,"(77344.82492889189, 1079614.484653353)","(76324.91627246978, 1089074.5711222813)",0.05,0.000125,1088535.8166873609,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Construction,1000,Jul,"(77344.82492889189, 1079614.484653353)","(76324.91627246978, 1089074.5711222813)",0.25,0.0006875000000000001,1086778.3712706936,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Construction,1000,Jul,"(77344.82492889189, 1079614.484653353)","(76324.91627246978, 1089074.5711222813)",0.5,0.007250000000000002,1084339.7849653936,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Construction,1000,Jul,"(77344.82492889189, 1079614.484653353)","(76324.91627246978, 1089074.5711222813)",0.75,0.17606250000000012,1081979.468090369,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Construction,1000,Jul,"(77344.82492889189, 1079614.484653353)","(76324.91627246978, 1089074.5711222813)",0.95,0.27681250000000013,1080087.406263748,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Flat,1000,Jul,"(77623.97297890164, 1088240.5123272843)","(76796.41470199273, 1094777.830827499)",0.05,0.0,1094777.830827499,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Flat,1000,Jul,"(77623.97297890164, 1088240.5123272843)","(76796.41470199273, 1094777.830827499)",0.25,0.00046875,1093153.3602421773,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Flat,1000,Jul,"(77623.97297890164, 1088240.5123272843)","(76796.41470199273, 1094777.830827499)",0.5,0.012375000000000004,1091513.1920031342,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Flat,1000,Jul,"(77623.97297890164, 1088240.5123272843)","(76796.41470199273, 1094777.830827499)",0.75,0.24981250000000021,1089875.574264298,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-07-01 00:00:00,2021-07-31 00:00:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jul_HOUR.csv,Flat,1000,Jul,"(77623.97297890164, 1088240.5123272843)","(76796.41470199273, 1094777.830827499)",0.95,0.27793750000000017,1088567.523510777,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-01-01 00:00:00,2021-01-31 23:45:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jan_HOUR.csv,Flat,1000,Jan,"(75325.44914839744, 974572.7021733952)","(75053.73854364814, 984610.684092364)",0.05,0.0,984610.684092364,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-01-01 00:00:00,2021-01-31 23:45:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jan_HOUR.csv,Flat,1000,Jan,"(75325.44914839744, 974572.7021733952)","(75053.73854364814, 984610.684092364)",0.25,0.00014062500000000002,982040.7251707312,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-01-01 00:00:00,2021-01-31 23:45:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jan_HOUR.csv,Flat,1000,Jan,"(75325.44914839744, 974572.7021733952)","(75053.73854364814, 984610.684092364)",0.5,0.00125,979618.2159330163,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-01-01 00:00:00,2021-01-31 23:45:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jan_HOUR.csv,Flat,1000,Jan,"(75325.44914839744, 974572.7021733952)","(75053.73854364814, 984610.684092364)",0.75,0.011937500000000004,977081.7131152286,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-01-01 00:00:00,2021-01-31 23:45:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jan_HOUR.csv,Flat,1000,Jan,"(75325.44914839744, 974572.7021733952)","(75053.73854364814, 984610.684092364)",0.95,0.31775000000000025,975074.1221001314,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
virtual_battery,2021-01-01 00:00:00,2021-01-31 23:45:00,0.25,0.85,0.05,0.15,0.05,0.95,0.5,1,1e-06,0,gurobi,tariff,wwtp-energy-tariffs/data/WWTP_Billing.xlsx,6005025001,marginal,CAISO,data/grid_2021/MEF/CAISO/CAISO_mef_average_Jan_HOUR.csv,Construction,1000,Jan,"(75026.84369572812, 973470.1475486541)","(74688.76974159, 982378.9243654365)",0.95,0.3169375000000002,973915.348019727,electricity-carbon-cost/results/ACC_load_shape_results_11212024_CAISO.csv
